ID;Jugador;T;DAP;ASI;RE;RF;G;GDDA;GFDA;GCPI;GCPD;GDP;CG;GBP;GPP
modric;Luka Modric;2;1;0;2;0;0;0;0;000;000;0;000;0;0
luka;Luka Romero;1;0;0;1;1;0;0;0;000;000;0;000;0;0
luka-sucic;Luka Sucic;0;0;0;0;0;0;0;0;000;000;0;000;0;0
m-sylla;Mamadou Sylla;3;0;0;0;0;0;0;0;000;000;0;000;0;0
manu-fuster;Manu Fuster;1;0;0;1;1;0;0;0;000;000;0;000;0;0
manu-gonzalez;Manu Gonzalez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
morlanes;Manu Morlanes;0;0;0;1;1;0;0;0;000;000;0;000;0;0
m-sanchez;Manu Sanchez;0;0;0;1;1;0;0;0;000;000;0;000;0;0
marash-kumbulla;Marash Kumbulla;0;0;0;0;1;0;0;0;000;000;0;000;0;0
bartra;Marc Bartra;1;1;0;1;1;1;1;0;000;000;0;100;0;0
marc-bernal;Marc Bernal;1;1;0;2;1;0;0;0;000;000;0;000;0;0
marc;Marc Cardona;1;0;0;0;1;0;0;0;000;000;0;000;0;0
marc-casado;Marc Casado;1;0;0;2;1;0;0;0;000;000;0;000;0;0
marc-domenech;Marc Domenech;0;0;0;1;0;0;0;0;000;000;0;000;0;0
marc-roca;Marc Roca;0;0;0;1;0;0;0;0;000;000;0;000;0;0
marc-vidal;Marc Vidal;0;0;0;0;0;0;0;0;000;000;0;000;0;0
ter-stegen;Marc-Andre ter Stegen;0;0;0;0;0;0;0;0;000;000;0;000;0;0
marco-de-las-sias;Marco de Las Sias;0;0;0;0;0;0;0;0;000;000;0;000;0;0
marcos-andre;Marcos Andre de Sousa Mendonca;0;0;0;2;1;0;0;0;000;000;0;000;0;0
m-llorente;Marcos Llorente;2;2;1;2;3;2;1;1;000;100;0;000;0;0
marcao;Marcos do Nascimento Teixeira;0;0;0;0;0;0;0;0;000;000;0;000;0;0
mario-martin;Mario Martin;0;0;0;0;1;0;0;0;000;000;0;000;0;0
dmitrovic;Marko Dmitrovic;0;0;0;0;0;0;0;0;000;000;0;000;0;0
valjent;Martin Valjent;0;0;0;1;0;0;0;0;000;000;0;000;0;0
martin-tejon;Martin Tejon;1;1;0;1;2;0;0;0;000;000;0;000;0;0
zubimendi;Martin Zubimendi;3;1;0;1;1;1;1;0;033;000;0;000;0;0
marvin-1;Marvin Olawale Akinlabi Park;0;0;0;1;0;0;0;0;000;000;0;000;0;0
mateu-morey;Mateu Morey;0;0;0;0;0;0;0;0;000;000;0;000;0;0
matias-arbol;Matias Arbol;0;0;0;0;0;0;0;0;000;000;0;000;0;0
m-arambarri;Mauro Arambarri;1;0;0;0;2;0;0;0;000;000;0;000;0;0
miguel-3;Miguel Gutierrez;2;1;1;3;6;0;0;0;000;000;0;000;0;0
miguel-2;Miguel de la Fuente;2;1;0;0;5;0;0;0;000;000;0;000;0;0
m-morro;Miguel Angel Morro;0;0;0;0;0;0;0;0;000;000;0;000;0;0
mika-marmol;Mika Marmol;2;0;0;1;0;0;0;0;000;000;0;000;0;0
mikel-jauregizar;Mikel Jauregizar;2;0;0;0;0;0;0;0;000;000;0;000;0;0
oyarzabal;Mikel Oyarzabal;0;0;0;1;0;0;0;0;000;000;0;000;0;0
vesga;Mikel Vesga;0;0;0;1;1;0;0;0;000;000;0;000;0;0
moi-gomez;Moi Gomez;0;0;0;4;1;0;0;0;000;000;0;000;0;1
moussa-diarra-1;Moussa Diarra;0;0;0;0;1;0;0;0;000;000;0;000;0;0
munir;Munir El Haddadi;0;0;0;0;1;0;0;0;000;000;0;000;0;0
nabil-aberdin;Nabil Aberdin;1;0;0;2;1;0;0;0;000;000;0;000;0;0
fekir;Nabil Fekir;5;1;1;0;4;0;0;0;000;000;0;000;0;0
nacho-vidal;Nacho Vidal;0;0;0;1;0;0;0;0;000;000;0;000;0;0
naci-unuvar;Naci Unuvar;0;0;0;0;0;0;0;0;000;000;0;000;0;0
nahuel-molina;Nahuel Molina;1;0;0;0;1;0;0;0;000;000;0;000;0;0
nahuel-tenaglia;Nahuel Tenaglia;0;0;0;2;1;0;0;0;000;000;0;000;0;0
natan;Natan Bernardo de Souza;1;0;0;0;0;0;0;0;000;000;0;000;0;0
gudelj;Nemanja Gudelj;1;0;0;0;0;0;0;0;000;000;0;000;0;0
nicolas-serrano;Nico Serrano;0;0;0;0;0;0;0;0;000;000;0;000;0;0
williams-jr;Nicholas Williams Arthuer;6;3;0;7;10;0;0;0;000;000;0;000;0;0
nicolas-pepe;Nicolas Pepe;6;3;0;4;2;0;0;0;000;000;0;000;0;0
oier-gastesi;Oier Gastesi;0;0;0;0;0;0;0;0;000;000;0;000;0;0
o-sancet-1;Oihan Sancet;4;3;0;2;2;2;1;1;000;050;1;000;0;0
oliver-mcburnie;Oliver McBurnie;7;3;2;4;2;0;0;0;000;000;0;000;0;0
omar-alderete;Omar Alderete;4;1;0;2;0;0;0;0;000;000;0;000;0;0
omar-1;Omar El Hilali;0;0;0;2;0;0;0;0;000;000;0;000;0;0
mascarell;Omar Mascarell;1;1;0;0;1;0;0;0;000;000;0;000;0;0
omar-sadik;Omar Sadik;0;0;0;0;0;0;0;0;000;000;0;000;0;0
oriol-romeu;Oriol Romeu;0;0;0;0;0;0;0;0;000;000;0;000;0;0
orri-oskarsson;Orri Oskarsson;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pablo-barrios-rivas;Pablo Barrios;6;1;1;4;0;0;0;0;000;000;0;000;0;0
pablo-duran;Pablo Duran;0;0;0;0;1;0;0;0;000;000;0;000;0;0
p-fornals;Pablo Fornals;2;0;0;1;4;0;0;0;000;000;0;000;0;0
pablo-ibanez;Pablo Ibanez;1;1;0;0;0;0;0;0;000;000;0;000;0;0
maffeo;Pablo Maffeo;1;0;0;4;4;0;0;0;000;000;0;000;0;0
pablo-marin;Pablo Marin;0;0;0;1;0;0;0;0;000;000;0;000;0;0
pablo-rivera;Pablo Rivera;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pablo-torre;Pablo Torre;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pape-alassane-gueye;Pape Gueye;3;1;0;0;1;0;0;0;000;000;0;000;0;0
pathe-ciss;Pathe Ciss;0;0;1;2;0;0;0;0;000;000;0;000;0;0
pau-cabanes-de-la-torre;Pau Cabanes De La Torre;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pau-cubarsi;Pau Cubarsi;2;0;1;0;0;0;0;0;000;000;0;000;0;0
pau-lopez;Pau Lopez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pau-navarro;Pau Navarro;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pau-victor;Pau Victor;0;0;0;1;1;0;0;0;000;000;0;000;0;0
paulo-gazzaniga;Paulo Gazzaniga;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pedri;Pedro Gonzalez Lopez;2;1;0;4;2;1;1;0;050;000;0;000;0;0
pedro-diaz;Pedro Diaz;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pelayo-fernandez;Pelayo Fernandez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
chavarria-1;Pep Chavarria;1;0;0;0;0;0;0;0;000;000;0;000;0;0
pepelu;Jose Luis Garcia Vaya;3;1;0;0;0;0;0;0;000;000;0;000;0;0
peque-1;Gerard Fernandez Castellano;0;0;0;0;0;0;0;0;000;000;0;000;0;0
pere-milla;Pere Milla;0;0;0;0;0;0;0;0;000;000;0;000;0;0
peter;Peter Federico Gonzalez Carmona;1;0;0;0;1;0;0;0;000;000;0;000;0;0
pol-lozano;Pol Lozano;0;0;0;0;1;0;0;0;000;000;0;000;0;0
portu;Cristian Portugues Manzanera;0;0;0;0;0;0;0;0;000;000;0;000;0;0
rafa-mir;Rafa Mir;3;0;1;0;4;0;0;0;000;000;0;000;0;0
rafael-bauza;Rafael Bauza;0;0;0;0;0;0;0;0;000;000;0;000;0;0
r-terrats;Ramon Terrats;0;0;0;0;1;0;0;0;000;000;0;000;0;0
nteka;Randy Nteka;1;1;0;0;2;0;0;0;000;000;0;000;0;0
raphinha;Raphael Dias Belloli;10;7;2;7;5;3;3;0;030;000;0;000;0;0
r-albiol;Raul Albiol;0;0;0;0;0;0;0;0;000;000;0;000;0;0
raul-chasco;Raul Chasco;0;0;0;0;0;0;0;0;000;000;0;000;0;0
raul-4;Raul Garcia;1;0;0;1;0;0;0;0;000;000;0;000;0;0
raul-jimenez-1;Raul Jimenez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
raul-moro;Raul Moro;5;2;0;11;10;1;0;1;000;020;0;000;0;0
r-d-t;Raul de Tomas;0;0;0;0;0;0;0;0;000;000;0;000;0;0
reinildo;Reinildo Isnard Mandava;0;0;0;2;1;0;0;0;000;000;0;000;0;0
tapia-1;Renato Tapia;0;0;0;0;0;0;0;0;000;000;0;000;0;0
ricardo-rodriguez-1;Ricardo Rodriguez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
robert-lewandowski;Robert Lewandowski;13;6;1;2;2;4;4;0;015;015;1;000;0;0
navarro-2;Robert Navarro;0;0;0;0;0;0;0;0;000;000;0;000;0;0
lopez-alcaide;Roberto Lopez;1;0;0;0;0;0;0;0;000;000;0;000;0;0
le-normand;Robin Le Normand;1;0;0;0;0;0;0;0;000;000;0;000;0;0
rodri-3;Rodrigo Sanchez Rodriguez;2;2;0;2;4;0;0;0;000;000;0;000;0;0
rodrigo-abajas;Rodrigo Abajas;0;0;0;0;0;0;0;0;000;000;0;000;0;0
de-paul;Rodrigo De Paul;0;0;0;3;1;0;0;0;000;000;0;000;0;0
riquelme;Rodrigo Riquelme;3;1;0;2;4;0;0;0;000;000;0;000;0;0
rodrygo;Rodrygo Silva de Goes;5;4;1;6;7;1;1;0;000;020;0;000;0;0
romain-perraud;Romain Perraud;1;0;0;3;1;0;0;0;000;000;0;000;0;0
ruben-garcia;Ruben Garcia;5;3;0;2;3;1;1;0;000;020;0;000;0;0
r-pena;Ruben Pena;0;0;0;0;1;0;0;0;000;000;0;000;0;0
rui-silva;Rui Tiago Dantas da Silva;0;0;0;0;0;0;0;0;000;000;0;000;0;0
sanchez-1;Salvi Sanchez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
samuel-lino;Samuel Dias Lino;7;4;0;4;2;0;0;0;000;000;0;000;0;0
samu-3;Samuel de Almeida Costa;2;1;0;0;3;0;0;0;000;000;0;000;0;0
sandro;Sandro Ramirez;6;4;0;2;0;2;2;0;017;017;0;000;0;0
santi-c-v;Santi Comesana;1;0;1;2;1;0;0;0;000;000;0;000;0;0
santiago-mourino;Santiago Mourino;0;0;0;0;0;0;0;0;000;000;0;000;0;0
saul-1;Saul Niguez;5;2;0;1;1;0;0;0;000;000;0;000;0;0
scott-mckenna;Scott McKenna;0;0;0;0;0;0;0;0;000;000;0;000;0;0
selim-amallah;Selim Amallah;4;2;0;7;3;0;0;0;000;000;0;000;0;0
sergi-altimira;Sergi Altimira;0;0;0;0;0;0;0;0;000;000;0;000;0;0
sergi-canos;Sergi Canos;3;2;0;0;0;0;0;0;000;000;0;000;0;0
sergi-cardona;Sergi Cardona;3;1;1;1;2;1;1;0;033;000;0;000;0;0
s-darder;Sergi Darder;1;1;0;4;1;0;0;0;000;000;0;000;0;0
sergi-dominguez;Sergi Dominguez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
s-gomez;Sergi Gomez;1;1;0;0;0;0;0;0;000;000;0;000;0;0
camello;Sergio Camello;1;1;0;0;1;1;1;0;100;000;0;000;0;0
s-carreira;Sergio Carreira;0;0;0;1;1;0;0;0;000;000;0;000;0;0
sergio-g;Sergio Gonzalez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
sergio-gomez;Sergio Gomez;2;1;1;1;2;0;0;0;000;000;0;000;0;0
s-herrera;Sergio Herrera;0;0;0;0;0;0;0;0;000;000;0;000;0;0
seydouba-cisse;Seydouba Cisse;0;0;0;4;2;0;0;0;000;000;0;000;0;0
sheraldo-becker;Sheraldo Becker;3;2;0;1;1;0;0;0;000;000;0;000;0;0
siebe-van-der-heyden;Siebe Van der Heyden;0;0;0;0;0;0;0;0;000;000;0;000;0;0
stanis-idumbo-muzambo;Stanis Idumbo Muzambo;0;0;0;0;0;0;0;0;000;000;0;000;0;0
stanko-juric;Stanko Juric;0;0;0;2;0;0;0;0;000;000;0;000;0;0
stipe-biuk;Stipe Biuk;0;0;0;0;0;0;0;0;000;000;0;000;0;0
stoichkov;Juan Diego Molina Martinez;2;1;1;3;4;0;0;0;000;000;0;000;0;0
dimitrievski;Stole Dimitrievski;0;0;0;0;0;0;0;0;000;000;0;000;0;0
take;Takefusa Kubo;2;1;0;4;11;1;1;0;050;000;0;000;0;0
takuma-asano;Takuma Asano;7;2;0;3;4;0;0;0;000;000;0;000;0;0
nianzou-kouassi;Tanguy Nianzou;2;0;0;1;0;0;0;0;000;000;0;000;0;1
tasos-douvikas;Tasos Douvikas;2;0;0;1;3;0;0;0;000;000;0;000;0;0
courtois;Thibaut Courtois;0;0;0;0;0;0;0;0;000;000;0;000;0;0
thierno-barry-1;Thierno Barry;3;2;0;0;4;1;1;0;000;000;0;033;0;0
thierry-r;Thierry Rendall Correia;3;1;0;4;4;0;0;0;000;000;0;000;0;0
tomas-conechny;Tomas Conechny;4;2;0;0;2;0;0;0;000;000;0;000;0;0
lato;Antonio Latorre Grueso;0;0;0;0;1;0;0;0;000;000;0;000;0;0
t-martinez;Toni Martinez;4;3;0;0;0;2;1;1;025;025;0;000;0;0
toni-villa;Laureano Antonio Villa Suarez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
sadiq;Umar Sadiq;1;0;0;4;0;0;0;0;000;000;0;000;0;0
unai-egiluz;Unai Egiluz;0;0;0;0;0;0;0;0;000;000;0;000;0;0
unai-garcia;Unai Garcia;0;0;0;0;0;0;0;0;000;000;0;000;0;0
unai-gomez;Unai Gomez;1;0;0;5;1;0;0;0;000;000;0;000;0;0
unai-lopez;Unai Lopez;2;2;0;0;0;1;1;0;000;050;0;000;0;0
marrero;Unai Marrero;0;0;0;0;0;0;0;0;000;000;0;000;0;0
nunez-2;Unai Nunez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
gonzalez-de-zarate;Urko Gonzalez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
valentin-rosier;Valentin Rosier;0;0;0;3;1;0;0;0;000;000;0;000;0;0
valentin-barco;Valentin Barco;2;0;0;1;5;0;0;0;000;000;0;000;0;0
valentin-pezzolesi;Valentin Pezzolesi;0;0;0;0;0;0;0;0;000;000;0;000;0;0
vedat-muriqi;Vedat Muriqi;10;5;1;1;5;1;1;0;000;000;0;010;0;0
guaita;Vicente Guaita;0;0;0;0;0;0;0;0;000;000;0;000;0;0
viktor-tsygankov;Viktor Tsyhankov;2;1;1;2;3;1;1;0;050;000;0;000;0;0
vini-jr;Vinicius Jose Paixao de Oliveira Junior;7;2;1;12;17;1;1;0;000;014;1;000;0;0
viti;Viti Rozada;0;0;0;0;0;0;0;0;000;000;0;000;0;0
vitor-roque;Vitor Hugo Roque Ferreira;1;1;0;0;2;0;0;0;000;000;0;000;0;0
v-meseguer;Victor Meseguer;1;0;0;0;1;0;0;0;000;000;0;000;0;0
victor-puig;Victor Puig;0;0;0;0;0;0;0;0;000;000;0;000;0;0
walid-cheddira;Walid Cheddira;1;1;1;1;2;0;0;0;000;000;0;000;0;0
william-2;William Silva de Carvalho;2;1;0;3;1;0;0;0;000;000;0;000;0;0
williot-swedberg;Williot Swedberg;7;5;1;1;3;1;0;1;000;014;0;000;0;0
willy-kambwala;Willy Kambwala;0;0;0;0;0;0;0;0;000;000;0;000;0;0
herrera-1;Yangel Herrera;2;0;1;3;1;0;0;0;000;000;0;000;0;0
yarek-gasiorowski;Yarek Gasiorowski;1;0;0;0;0;0;0;0;000;000;0;000;0;0
jesus-santiago;Jesus Santiago Perez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
yeray-2;Yeray Alvarez;1;0;0;2;2;0;0;0;000;000;0;000;0;0
yeremy;Yeremy Pino;1;0;0;3;0;0;0;0;000;000;0;000;0;0
youssouf-sabaly;Youssouf Sabaly;1;0;0;2;2;0;0;0;000;000;0;000;0;0
yuri-b;Yuri Berchiche;2;1;0;1;1;0;0;0;000;000;0;000;0;0
yvan-neyou;Yvan Neyou;2;0;1;3;2;0;0;0;000;000;0;000;0;0
yaser-asprilla;Yaser Asprilla;1;0;0;1;2;0;0;0;000;000;0;000;0;0
alex-b;Alex Baena;5;2;1;3;3;0;0;0;000;000;0;000;0;0
alejandro-gil;Alex Gil;0;0;0;0;0;0;0;0;000;000;0;000;0;0
alex-munoz;Alex Munoz;1;0;0;0;0;0;0;0;000;000;0;000;0;0
alex-padilla;Alejandro Padilla Perez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
a-remiro;Alex Remiro;0;0;0;0;0;0;0;0;000;000;0;000;0;0
a-sola;Alex Sola;4;0;0;6;9;0;0;0;000;000;0;000;0;0
alex-suarez;Alex Suarez;0;0;0;0;0;0;0;0;000;000;0;000;0;1
alex-valle;Alex Valle;0;0;0;0;0;0;0;0;000;000;0;000;0;0
aguado-1;Alvaro Aguado;3;0;0;2;1;0;0;0;000;000;0;000;0;0
alvaro-djalo;Alvaro Djalo Dias Fernandes;0;0;0;1;1;0;0;0;000;000;0;000;0;0
alvaro-fernandez;Alvaro Fernandez;0;0;0;0;0;0;0;0;000;000;0;000;0;0
alvaro-1;Alvaro Garcia;4;2;0;1;1;1;1;0;000;025;0;000;0;0
alvaro-killane;Alvaro Killane;0;0;0;0;0;0;0;0;000;000;0;000;0;0
a-tejero;Alvaro Tejero;2;0;0;0;0;0;0;0;000;000;0;000;0;0
correa;Angel Correa;1;1;0;5;2;1;1;0;000;100;0;000;0;0
angel-f;Angel Fortuno;0;0;0;0;0;0;0;0;000;000;0;000;0;0
e-militao;Eder Gabriel Militao;2;1;1;3;0;0;0;0;000;000;0;000;0;0
i-lekue;Inigo Lekue;0;0;0;0;1;0;0;0;000;000;0;000;0;0
de-marcos;Oscar De Marcos;0;0;1;0;2;0;0;0;000;000;0;000;0;0
mingueza;Oscar Mingueza;4;3;3;3;4;2;1;1;000;050;0;000;1;0
oscar-4;Oscar Rodriguez;4;1;1;4;2;0;0;0;000;000;0;000;0;0
oscar-trejo;Oscar Trejo;1;0;0;1;3;0;0;0;000;000;0;000;0;0
oscar-5;Oscar Valentin;0;0;0;1;1;0;0;0;000;000;0;000;0;0
orjan-nyland;Ørjan Nyland;0;0;0;0;0;0;0;0;000;000;0;000;0;0
