ID;Jugador;CL;ENT;DUE;D;DA;PC;PCC;PLC;PH;GPT;GPTFA;GPTDA;GCPI;GCPD;CG;GABP
gerard-2;Gerard Martín;0;13;37;28;9;258;208;5;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gerard;Gerard Moreno;0;7;74;55;19;230;168;15;1;0.14;0.00;0.14;0.14;0.00;0.00;0.00
german-garcia;Germán García;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
german-valera;Germán Valera;0;1;18;15;3;40;33;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
geronimo-spina;Gerónimo Spina;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
giorgi-mamardashvili;Giorgi Mamardashvili;0;0;6;2;4;576;253;109;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lo-celso;Giovani Lo Celso;52;29;159;145;14;593;459;34;8;0.28;0.12;0.16;0.28;0.00;0.00;0.04
giuliano-simeone;Giuliano Simeone;1;12;113;91;22;429;340;1;1;0.10;0.00;0.10;0.00;0.10;0.00;0.00
gonzalo-garcia-1;Gonzalo García;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gonzalo-montiel;Gonzalo Montiel;1;4;10;9;1;64;55;4;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
guruzeta;Gorka Guruzeta;0;10;169;97;72;266;196;7;0;0.19;0.00;0.19;0.00;0.13;0.06;0.00
gorka-rivera;Gorka Rivera;0;2;6;5;1;6;2;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gregoire-swiderski;Grégoire Swiderski;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
guilherme-fernandes;Guilherme Sousa Carvalho Fernandes;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
guille-fernandez;Guille Fernández;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
guillem-trilla;Guillem Trilla;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
guillermo-ruiz;Guillermo Ruiz;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
hamari-traore;Hamari Traoré;0;11;35;24;11;154;118;9;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
horatiu-moldovan;Horatiu Moldovan;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
hugo-duro;Hugo Duro;0;12;259;128;131;329;233;4;0;0.25;0.00;0.25;0.18;0.04;0.04;0.00
hugo-g;Hugo Guillamón;0;11;36;27;9;186;144;9;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
hugo-novoa;Hugo Novoa;0;8;30;21;9;52;38;3;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
hugo-sotelo;Hugo Sotelo;31;22;90;81;9;788;646;50;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
hugo-alvarez-1;Hugo Álvarez;10;23;152;141;11;739;569;15;0;0.29;0.00;0.29;0.07;0.21;0.00;0.00
hector-bellerin;Héctor Bellerín;0;12;47;33;14;253;197;12;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
hector-fort;Héctor Fort;0;8;30;22;8;243;216;5;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iago-aspas;Iago Aspas;2;11;106;93;13;600;416;36;14;0.24;0.03;0.21;0.24;0.00;0.00;0.00
zubeldia;Igor Zubeldia;0;27;195;74;121;1083;884;51;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iker-almena;Iker Almena;0;0;5;5;0;26;21;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iker-bachiller;Iker Bachiller;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iker-benito;Iker Benito;0;0;5;4;1;11;9;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iker-cordoba;Iker Córdoba;0;0;1;0;1;10;8;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
losada;Iker Losada;0;13;50;41;9;193;150;2;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iker-munoz;Iker Muñoz;0;4;41;23;18;180;131;8;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iker-alvarez;Iker Álvarez;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ilaix;Moriba Kourouma Kourouma;0;37;177;140;37;645;541;29;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ilias-akhomach;Ilias Akhomach;3;12;105;92;13;164;124;7;1;0.07;0.00;0.07;0.07;0.00;0.00;0.00
ilias-kostis;Ilias Kostis;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
irvin-cardona;Irvin Cardona;0;8;68;48;20;142;90;3;1;0.11;0.11;0.00;0.00;0.11;0.00;0.00
isaac-romero;Isaac Romero;0;9;230;164;66;328;231;12;1;0.09;0.03;0.06;0.06;0.00;0.03;0.00
isco;Francisco Román Alarcón Suárez;24;10;116;94;22;411;325;24;2;0.57;0.00;0.57;0.00;0.57;0.00;0.00
isi-2;Isi Palazón;59;20;218;182;36;598;471;23;8;0.12;0.04;0.08;0.12;0.00;0.00;0.00
ismael-bekhoucha;Ismael Bekhoucha;0;0;0;0;0;2;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
israel-dominguez;Israel Domínguez;0;0;2;1;1;1;1;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
israel-mora;Israel Mora;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
balliu;Iván Balliu;0;10;64;36;28;262;186;11;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
cuellar;Iván Cuéllar;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ivan-gil;Iván Gil;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ivan-jaime;Iván Jaime;3;3;23;19;4;59;50;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ivan-martin;Iván Martín;0;24;127;113;14;1051;932;26;1;1.00;0.00;1.00;0.00;1.00;0.00;0.00
i-sanchez;Iván Sánchez Aguayo;10;21;117;98;19;251;180;22;2;0.20;0.20;0.00;0.20;0.00;0.00;0.00
ivan-villar;Iván Villar;0;0;2;0;2;102;75;5;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
inaki-pena;Ignacio Peña Sotorres;0;0;3;2;1;514;406;41;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
inaki-ruperez;Iñaki Rupérez;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
williams;Iñaki Williams;0;15;210;167;43;522;351;6;5;0.13;0.00;0.13;0.05;0.08;0.00;0.00
inigo-arguibide;Iñigo Arguibide;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
i-martinez;Íñigo Martínez;0;17;121;52;69;1774;1517;100;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jackson-porozo;Jackson Porozo;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jacobo-ramon;Jacobo Ramón;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jailson;Jailson Marques Siqueira;0;7;40;23;17;354;310;8;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mata;Jaime Mata;0;5;75;37;38;116;80;4;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
james-1;James Rodríguez;6;3;20;15;5;83;65;9;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
oblak;Jan Oblak;0;0;5;2;3;517;280;101;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jan-salas;Jan Salas;0;1;4;3;1;15;12;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
cillessen;Jasper Cillessen;0;1;10;5;5;748;364;119;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jastin-garcia;Antonino Jastin García López;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
domenech;Jaume Domènech;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javi-galan;Javi Galán;0;32;166;135;31;466;388;11;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javier-guerra;Javi Guerra;12;37;205;181;24;709;534;31;3;0.07;0.00;0.07;0.00;0.07;0.00;0.00
javi-hdez;Javi Hernández;0;20;132;105;27;418;295;17;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javi-llabres;Javi Llabrés;0;0;4;3;1;20;18;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javi-lopez-4;Javi López;0;24;124;103;21;502;402;24;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javi-martinez-2;Javi Martínez;0;0;0;0;0;9;9;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javi-munoz;Javi Muñoz;1;36;161;132;29;787;589;41;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
puado;Javi Puado;1;15;136;107;29;409;304;10;4;0.22;0.03;0.19;0.06;0.11;0.06;0.00
javier-rodriguez-1;Javi Rodríguez;0;39;141;90;51;1073;880;45;2;0.29;0.00;0.29;0.00;0.29;0.00;0.00
javier-serrano;Javi Serrano;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javi-sanchez-1;Javi Sánchez de Felipe;0;20;101;44;57;775;620;47;0;0.20;0.20;0.00;0.00;0.20;0.00;0.20
manquillo;Javier Manquillo;0;7;39;25;14;364;327;2;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
javier-marton;Javier Martón;0;0;4;1;3;7;6;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
areso;Jesús Areso;0;33;152;128;24;659;495;29;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-navas;Jesús Navas;1;5;32;21;11;209;166;8;0;0.33;0.00;0.33;0.00;0.33;0.00;0.00
jesus-owono;Jesús Owono;0;1;4;3;1;129;28;44;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jesus-rodriguez;Jesús Rodriguez;3;11;114;106;8;143;106;2;0;0.11;0.11;0.00;0.00;0.11;0.00;0.00
vallejo;Jesús Vallejo;0;0;1;0;1;14;12;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-vazquez-1;Jesús Vázquez;0;16;90;72;18;239;175;6;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jhon-solis;Jhon Solís;0;8;52;46;6;240;215;4;1;1.00;0.00;1.00;0.00;1.00;0.00;0.00
jiri-letacek;Jirí Letácek;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-garcia;Joan García;0;0;16;3;13;660;286;147;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jordan;Joan Jordán;28;20;75;58;17;435;301;34;0;0.40;0.10;0.30;0.00;0.40;0.00;0.00
joaquin-panichelli;Joaquín Panichelli;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
casals;Joel Roca;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-carreras;Jofre Carreras;1;16;185;173;12;307;217;8;1;0.10;0.10;0.00;0.00;0.10;0.00;0.00
j-mojica;Johan Mojica;1;27;159;142;17;788;557;59;1;0.10;0.00;0.10;0.10;0.00;0.00;0.00
j-patrick;John Patrick;0;0;13;9;4;20;16;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
joao-cardoso;Johnny Cardoso;0;31;163;134;29;681;555;22;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jon-aramburu;Jon Aramburu;0;76;248;189;59;836;655;18;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jon-balda;Jon Balda;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
guridi;Jon Guridi;5;25;158;100;58;502;378;18;1;0.14;0.00;0.14;0.07;0.07;0.00;0.00
jon-magunacelaya;Jon Magunazelaia;0;1;6;3;3;13;7;0;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jon-martin;Jon Martín;0;1;24;8;16;93;70;3;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
moncayola;Jon Moncayola;39;44;135;112;23;665;490;36;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jon-ander-olasagasti;Jon Olasagasti;4;12;59;37;22;224;162;9;0;0.25;0.00;0.25;0.25;0.00;0.00;0.00
pacheco-3;Jon Pacheco;0;10;60;30;30;378;295;23;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jonathan-bamba;Jonathan Bamba;1;12;104;88;16;325;263;6;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jones-el-abdellaoui;Jones El Abdellaoui;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
joni-montiel;Joni Montiel;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jorge-benito;Jorge Benito;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
herrando;Jorge Herrando;0;8;45;21;24;409;331;10;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jorge-saenz;Jorge Sáenz;0;20;89;48;41;478;365;36;0;0.50;0.00;0.50;0.00;0.50;0.00;0.00
de-frutos-1;Jorge de Frutos;0;25;210;185;25;431;311;6;2;0.13;0.00;0.13;0.00;0.13;0.00;0.00
aidoo-jr;Joseph Aidoo;0;4;9;7;2;170;137;7;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jose-arnaiz;José Arnáiz;3;3;15;13;2;30;22;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-g-campana;José Campaña;14;13;68;52;16;531;445;29;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gaya;José Gayà;0;31;90;78;12;385;279;28;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
gragera;José Gragera;0;25;79;63;16;216;184;6;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-m-gimenez;José Giménez;0;19;98;49;49;915;760;75;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jose-angel-carmona;José Ángel Carmona;0;57;217;175;42;1070;860;30;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jose-angel-lopez;José Ángel López;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
joao-urbaez;João Urbáez;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-bernat;Juan Bernat;2;14;51;36;15;121;96;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
j-berrocal;Juan Berrocal;0;11;63;26;37;272;186;20;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-carlos-1;Juan Carlos Martín Corral;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-cruz;Juan Cruz;14;20;142;125;17;383;265;16;5;0.19;0.10;0.10;0.19;0.00;0.00;0.00
juan-cruz-1;Juan Cruz Álvaro Armada;0;14;48;39;9;318;242;11;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
foyth;Juan Foyth;0;10;50;22;28;310;254;17;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-herzog;Juan Herzog;0;7;39;12;27;304;241;19;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
iglesias;Juan Iglesias;0;59;240;186;54;545;282;42;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-musso;Juan Musso;0;0;1;0;1;23;17;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-soriano;Juan Soriano;0;1;4;4;0;165;42;36;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juanlu-1;Juanlu Sánchez;0;22;88;63;25;325;277;2;0;0.40;0.00;0.40;0.10;0.30;0.00;0.00
juanmi;Juan Miguel Jiménez López;0;14;68;54;14;133;97;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juan-latasa;Juanmi Latasa;0;1;135;52;83;120;68;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juanpe-rl;Juan Pedro Ramírez López;0;8;42;16;26;481;388;34;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juanpe-1;Juan Pedro Gil Bueno;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
jude-bellingham;Jude Bellingham;1;35;203;170;33;1040;871;44;12;0.23;0.00;0.23;0.03;0.13;0.06;0.00
julen-agirrezabala;Julen Agirrezabala;0;0;10;5;5;356;162;69;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
julen-lartitegi;Julen Lartitegi;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kounde;Jules Koundé;0;49;187;145;42;1280;1086;41;5;0.17;0.00;0.17;0.08;0.08;0.00;0.00
julian-alvarez;Julián Álvarez;16;17;157;121;36;588;434;20;5;0.23;0.00;0.23;0.08;0.13;0.03;0.00
julian-chicco;Julián Chicco;0;8;28;20;8;86;66;3;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
juma-bah;Abdulai Juma Bah;0;10;77;33;44;405;307;23;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
justin-smith;Justin Smith;0;9;25;21;4;59;40;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
karl-hein;Karl Hein;0;0;10;3;7;848;441;158;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kelechi-iheanacho;Kelechi Iheanacho;0;1;27;17;10;79;58;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kenedy;Robert Kenedy Nunes do Nascimento;0;0;2;2;0;2;1;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kike-barja;Kike Barja;4;3;32;25;7;51;40;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kike-g;Kike García;0;9;255;116;139;360;232;13;4;0.34;0.00;0.34;0.14;0.10;0.10;0.00
kike-1;Kike Pérez;18;37;161;133;28;521;394;34;2;0.14;0.00;0.14;0.07;0.07;0.00;0.00
kike-salas;Kike Salas;0;26;116;57;59;809;619;31;0;0.10;0.00;0.10;0.10;0.00;0.00;0.00
kiko-femenia;Kiko Femenía;0;37;124;110;14;974;841;37;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kim-min-su;Min-Su Kim;0;1;6;5;1;10;9;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
kirian;Kirian Rodríguez;6;33;139;109;30;1177;978;44;8;0.00;0.00;0.00;0.00;0.00;0.00;0.00
koke-5;Jorge Iglesias González;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
koke;Jorge Resurrección Merodio;4;37;120;103;17;1086;911;45;2;0.17;0.00;0.17;0.00;0.17;0.00;0.00
kylian-mbappe-lottin;Kylian Mbappé;4;8;209;204;5;748;609;34;4;0.22;0.04;0.18;0.01;0.20;0.00;0.00
ladislav-krejci-ii;Ladislav Krejcí;0;15;91;52;39;1273;1112;45;0;0.25;0.13;0.13;0.25;0.00;0.00;0.00
gonzalo-aguilar;Lalo Aguilar;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lamine-yamal;Lamine Yamal Nasraoui Ebana;5;27;293;292;1;737;550;18;16;0.09;0.04;0.06;0.08;0.02;0.00;0.00
leandro-antonetti;Leandro Antonetti;0;0;0;0;0;1;1;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
cabrera;Leandro Cabrera;0;30;145;61;84;886;580;75;1;0.29;0.00;0.29;0.14;0.00;0.14;0.00
leo-1;Leo Román;0;0;1;1;0;158;45;47;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
llorenc-serred;Llorenç Serred;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
logan-costa;Logan Evans Costa;0;25;86;39;47;916;736;62;1;0.22;0.00;0.22;0.00;0.00;0.22;0.00
lorenzo-aguado-herrera;Lorenzo Aguado Herrera;0;0;1;1;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
loic-bade;Loïc Badé;0;38;148;83;65;1220;971;79;1;0.10;0.10;0.00;0.00;0.10;0.00;0.00
luca-lohr;Luca Löhr;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
luca-de-la-torre;Luca de la Torre;0;0;3;2;1;5;4;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lucas-alcazar-moreno;Lucas Alcázar;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lucas-garcia;Lucas García Madrigal;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
l-ocampos;Lucas Ocampos;1;3;25;18;7;82;56;4;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
lucas-rosa;Lucas Oliveira Rosa;0;53;188;160;28;642;492;22;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00
torro;Lucas Torró;0;47;327;174;153;926;657;46;0;0.27;0.00;0.27;0.00;0.18;0.09;0.00
lucas-v;Lucas Vázquez;14;35;127;114;13;895;785;25;1;0.14;0.00;0.14;0.14;0.00;0.00;0.00
lucien-agoume;Lucien Agoumé;0;33;131;85;46;665;526;22;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
l-milla;Luis Milla;69;40;201;148;53;822;617;54;4;0.06;0.00;0.06;0.00;0.06;0.00;0.00
l-perez;Luis Pérez;0;34;137;94;43;717;526;51;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
l-rioja;Luis Rioja;38;24;198;169;29;636;469;23;3;0.31;0.06;0.25;0.31;0.00;0.00;0.00
luiz-junior-1;Luiz Lúcio Reis Júnior;0;0;3;1;2;140;68;29;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
modric;Luka Modric;52;14;82;69;13;1050;888;68;8;0.20;0.10;0.10;0.10;0.10;0.00;0.00
luka;Luka Romero;4;4;25;19;6;39;31;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
luka-sucic;Luka Sucic;0;21;149;112;37;670;543;24;4;0.05;0.05;0.00;0.05;0.00;0.00;0.00
luken-beitia;Luken Beitia;0;1;2;1;1;5;4;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
m-sylla;Mamadou Sylla;0;3;121;46;75;162;104;4;0;0.21;0.00;0.21;0.00;0.21;0.00;0.00
manu-bueno;Manu Bueno;0;4;15;14;1;47;42;1;0;0.25;0.25;0.00;0.25;0.00;0.00;0.00
manu-fuster;Manu Fuster;14;13;86;74;12;333;270;14;2;0.22;0.11;0.11;0.00;0.22;0.00;0.00
manu-gonzalez;Manuel González Pallarés;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
morlanes;Manu Morlanes;1;32;97;75;22;512;437;20;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
m-sanchez;Manu Sánchez;4;46;167;139;28;484;328;17;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marash-kumbulla;Marash Kumbulla;0;35;179;100;79;852;662;54;0;0.33;0.00;0.33;0.00;0.17;0.17;0.00
bartra;Marc Bartra;0;15;108;49;59;683;475;63;2;0.20;0.00;0.20;0.00;0.00;0.20;0.00
marc-bernal;Marc Bernal;0;8;28;21;7;160;139;9;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marc;Marc Cardona;1;1;14;10;4;32;27;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marc-casado;Marc Casadó;0;38;150;122;28;1223;1066;32;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marc-domenech;Marc Domenech;0;0;17;7;10;20;14;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marc-roca;Marc Roca;1;20;78;60;18;526;435;26;0;0.25;0.13;0.13;0.25;0.00;0.00;0.00
marc-vidal;Marc Vidal;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ter-stegen;Marc-André ter Stegen;0;0;4;2;2;172;134;21;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marco-de-las-sias;Marco de Las Sias;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marcos-alonso;Marcos Alonso;11;21;154;78;76;1322;1117;64;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
marcos-andre;Marcos André de Sousa Mendonça;0;6;178;95;83;179;105;11;2;0.08;0.00;0.08;0.00;0.08;0.00;0.00
m-llorente;Marcos Llorente;0;37;119;97;22;728;616;18;0;0.25;0.13;0.13;0.00;0.25;0.00;0.00
marcao;Marcos do Nascimento Teixeira;0;9;49;30;19;260;224;6;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mario-maroto;Mario Maroto;0;0;4;2;2;15;11;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mario-martin;Mario Martín;1;42;220;175;45;579;476;28;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
dmitrovic;Marko Dmitrovic;0;1;15;7;8;590;102;130;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
maroan-sannadi;Maroan Sannadi;0;0;26;22;4;32;23;1;1;0.20;0.00;0.20;0.00;0.20;0.00;0.00
martin-cuellar;Martin Cuellar;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
valjent;Martin Valjent;0;17;96;43;53;832;659;56;1;0.25;0.00;0.25;0.00;0.25;0.00;0.00
martin-conde;Martín Conde;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
martin-tejon;Martín Tejón;0;2;15;12;3;25;20;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
zubimendi;Martín Zubimendi;1;55;217;154;63;1255;992;63;1;0.09;0.00;0.09;0.09;0.00;0.00;0.00
marvin-1;Marvin Park;0;12;64;51;13;211;159;10;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mateo-flores;Mateo Flores;0;3;12;10;2;58;44;2;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mateo-mejia;Mateo Mejía;0;0;2;1;1;1;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
mateu-morey;Mateu Morey;0;9;50;43;7;178;143;6;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
matija-nastasic;Matija Nastasic;0;20;89;46;43;666;506;42;0;0.50;0.00;0.50;0.00;0.00;0.50;0.00
matias-arbol;Matías Árbol;0;0;0;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
m-arambarri;Mauro Arambarri;1;25;204;124;80;483;332;26;2;0.24;0.04;0.20;0.04;0.16;0.04;0.04
max-aarons;Max Aarons;0;1;3;3;0;12;10;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
maximiliano-caufriez;Maximiliano Caufriez;0;1;10;3;7;14;10;1;0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
miguel-3;Miguel Gutiérrez;18;31;151;136;15;913;778;30;3;0.05;0.00;0.05;0.05;0.00;0.00;0.00
